,tweet,emoji,polarity,emotion
1048,@IAPonomarenko GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1049,"😁Deal Alert!😀 

$309.99 with FREE PRIME Delivery &amp; FREE Returns for Roborock S4 Max Robot Vacuum with LIDAR
👉 https://t.co/dD0l61Nhnx

#Amazon #amazonprime #rtx3070 #rtx3080 #COVID19 #Ukraine #Giveaway #girl #NbaTopshot #AprilFools #TakeYouDown #Xbox https://t.co/FNzDIgwUFQ",['😀'],1,1
1050,@OlenaHalushka @plast 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1051,"Morning all, #FridayVibes had a great #TwitterFreeThursday.. caught up and got bits done ☺️

Hope you all have a great day, wrap up its Baltic out there 🥶🥶🥶

#mentalhealth #anxiety #SuicideAwareness #PTSD #Ukraine️ #Zelenskyy 🇺🇦🙏

👇☺️🐶😂 https://t.co/Io22ptPDLv",['😂'],1,1
1052,@lesiavasylenko GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1053,"⚡BREAKING: Ukrainian bees have joined the fight in 🇺🇦 against the 🇷🇺invaders! Ukrainian Bees Attack Kills 3 Russian Soldiers, Injures 25 More!😂🤣
Via https://t.co/p0WQj5kGkF
#SlavaUkraini https://t.co/erZDRVf11k","['😂', '🤣']",1,1
1054,"@NataliaAntonova Ukraine : “we are not attacking, we are just denazifying Russia a little bit”
🤣🤣
#Ukraine #Russia #RussiaUkraineWar #Belgorod","['🤣', '🤣']",1,1
1055,"If u do not understand Kannada, plz watch it at least for 30seconds without fast forwarding,coz it ll count as one view. Plz like and subscribe, comment something like Jai Hind for algorithm. Thank u😊 @StringReveals

#Russia
#RussianUkrainianWar
https://t.co/4PeBtX7js8 https://t.co/fPjnJ8nDQ1",['😊'],1,1
1056,"😂😂😂😂😂Russia invade, rape , murder and destroy and Ukraine kicks their ass and that’s ’awkward’!   Russia go f**k yourselves #UkraineRussiaWar #Ukraine️ #USA #NATO #Russian https://t.co/c6mjyrjJdn","['😂', '😂', '😂', '😂', '😂']",1,1
1057,"@BFMTV 🚨🔞#Mariupol #DGSE #SPY #HelicopterCrash

Apparently 2 French spy (DGSE)
were also in the helicopter who crashed. 😔 https://t.co/yd0wyxZ4qR https://t.co/pJ6mScIgKb",['😔'],0,3
1058,@EmmaBubola @nytimes What does a child know about the #RussianUkrainianWar except what the teachers and parents are filling her head with? She should face her studies and leave politics for the adults! 🤣,['🤣'],1,1
1059,@MacaesBruno GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1060,@vorobyov GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1061,"Italian Journalists in #Mariupol documenting the activities of the #AzovBattalion battalions treatment of civilians.. this woman was severely beaten, strangled before having a Swastika painted on her. Note bruising has occurred prior to her death. What she must have endured 😞 https://t.co/Avgfp72UX5",['😞'],0,3
1062,@Nrg8000 GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1063,@OlegNikolenko_ 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1064,@ChristopherJM 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1065,@UAWeapons GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1066,#fu..k some more 😂😂😂 #biden #grandpa #upset https://t.co/7zn1WMc8kK,"['😂', '😂', '😂']",1,1
1067,"@IAPonomarenko Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1068,"This is really brutal! 🤬

A Ukrainian officer uses the phone of a dead Russian soldier to call his mother to inform her that her son is dismemberd and eaten by dogs..... And humiliates and mocks her on the face....

#Russian 
#RussianUkrainianWar https://t.co/9EHLYzz3aZ",['🤬'],0,4
1069,"#Denazification 😍
Iskandar missiles fired towrds nato militias in #Ukraine️ 
#RussianArmy 
#UkraineRussianWar 
#RussiaUkraineWar https://t.co/N51joTpwTP",['😍'],1,1
1070,"@ArmedForcesUkr #ruzzians can't fly 🤣
Nobody told them: ""don't play roulette by a helicopter""? 🤔
#ruzzia
#Ukraine 🇺🇦❤",['🤣'],1,1
1071,"@OPokalchuk @amnesty Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1072,"😔At least $10 billion will be needed to rebuild the infrastructure of #Mariupol.
The mayor of Mariupol Boychenko:
Every crime, every murder and destruction committed by the aggressor must be recorded and brought before an international court. War criminals must be punished. 
⬇️ https://t.co/UepIkCRDGu",['😔'],0,3
1073,@IuliiaMendel 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1074,"@NotNVMemes @JoeBiden Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1075,"😂More proof that #Covid19 affects
the Brain ( as if we needed any ); we
went from a DEADLY PANDEMIC..to
Open talk of #WW3 ...just likeThat❗ https://t.co/rC73L2OI4b",['😂'],1,1
1076,"😔At least $10 billion will be needed to rebuild the infrastructure of #Mariupol.
The mayor of Mariupol Boychenko:
Every crime, every murder and destruction committed by the aggressor must be recorded and brought before an international court. War criminals must be punished. 
⬇️ https://t.co/UepIkCRDGu",['😔'],0,3
1077,"Let me introduce you to Andrea Cisternino.He is currently in Ukraine with his 400 rescue dogs. He said he'd rather die with them than leave them...😭What did you want from these innocent animals?
#AnimalsOfUkraine #animals  #StopWarInUkraine #StopPutinNOW  #Ukraine #Putin https://t.co/P6BZ7UhfAB",['😭'],0,3
1078,"@NeilPHauer Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1079,"The cat captured a Russian soldier in one of the cities of the Kiev region, when soldiers distributed humanitarian aid 😂

#IStandWithPutin #Russia #Putin https://t.co/7VBN3JJQ5D",['😂'],1,1
1080,@IuliiaMendel GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1081,"@Biz_Ukraine_Mag Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1082,"This is how #Putin is “liberating” #Ukraine️ 😡 #Mariupol 🥲 The world watches while #PutinsWar destroys cities and bombs civilians 😡
#StandWithUkraine #StandUpForUkraine 
#WarCrimes #StopPutin 🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/xC3sUzHCSv","['😡', '😡']",0,4
1083,"@TheInsiderPaper Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1084,"#Denazification 😍
Iskandar missiles fired towrds nato militias in #Ukraine️ 
#RussianArmy 
#UkraineRussianWar 
#RussiaUkraineWar https://t.co/N51joTpwTP",['😍'],1,1
1085,@mhmck GOOD! 🇺🇦LONG‼️🇺🇦LIVE‼️🇺🇦FREE‼️🇺🇦UKRAINE ‼️🇺🇦 #SlavaUkraini #FCKPTN 🇺🇦GODSPEED‼️🇺🇦💔😭🤗❤️🙏,['😭'],0,3
1086,"An awful image #Mariupol

Some say that it was taken by Russian journalist Wargonzo and shows how the Azov Battalion used civilians as human shields but the predominant narrative is that it shows Ukrainian victims of Russian atrocities. 

Either way, let’s hope for peace. 😢 https://t.co/KKxTy4KKqU",['😢'],0,3
1087,"@AllanMargolin @DaveWhamond @VictoriaLAlbers @VintageKnits @jenny_weyler @Rosebud1668 @BearmanShannon @chefrocky413 @KylaInTheBurgh @LocolopezNYC @JasonQuest3 @Charger0843Rion @jamlouh @blueheartedly @dunecat1 @MarciaDaughtre1 @ClarkeAniol @dwelch816 @Deborahohio @Notmypreside11 @BrianKarem @AliAdair22 @FoodAndWineDiva @washumom Thanks Allan! Great cartoon 😃!
#StandWithUkraine",['😃'],1,1
1088,"#PutinsWar “liberating” #Ukrainians from their homes 😡 #PutinWarCriminal #StopRussia 
#StandWithUkraine #StandUpForUkraine  🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/i3ymbYb2Nx",['😡'],0,4
1089,"Thanks mate 😄 I really liked your collection.

#StopRussia 
#StopPutin 
#UkraineRussianWar https://t.co/bsvW4Nv72s",['😄'],1,1
1090,"Has anybody got any large supertankers they want to hire out to that tactical genius #Putin ? 

Charge him way over the odds as you’ve got him over a barrel. 

😆😆😆 🇺🇦🇺🇦🇺🇦","['😆', '😆', '😆']",1,1
1091,"#Warsaw Highway close to #Kyiv, #Ukraine:

Yeah. No big deal. Ukraine soldiers are just kicking these anit-tank landmines out of the way to clear the path on the freeway. 
That's what i call a field day.
😳🤡☠️😆
https://t.co/1tsPiexR5o",['😆'],1,1
1092,"#RussiaUkraine 
#Kadyrov has arrived in #Mariupol.
Interestingly he met with General #Mordvichev, who the Ukrainians had announced they  ""liquidated"" at Chernobaevka on the 19th of March 🧐 😀 https://t.co/ZS8DgYa4JO",['😀'],1,1
1093,"Alexander Usik's wife Ekaterina published a photo of their house in Vorzel, which was liberated from Russian invaders

Traces of caterpillars and the consequences of a feast are visible in the courtyard🤬

#StandWithUkraine #Ukraine️ #StopRussia #RussiaUkraineWar #nowarinukraine https://t.co/bsgycR63yh",['🤬'],0,4
1094,@Raspberry_Pi The last speech of #Putin 😃,['😃'],1,1
1095,"From the point of view of a Ukrainian, this couldn't be more accurate 😢💙💛

#SlavaUkraini #PeaceNotWar #StopPutinNOW #NoFlyZoneOverUkraine #WarCrimes #AprilFoolsDay #SaveUkraine https://t.co/fso48gS8hC",['😢'],0,3
1096,"If u do not understand Kannada, plz watch it at least for 30seconds without fast forwarding,coz it ll count as one view. Plz like and subscribe, comment something like Jai Hind for algorithm. Thank u😊 @StringReveals

#Russia
#RussianUkrainianWar
https://t.co/4PeBtX7js8 https://t.co/fPjnJ8nDQ1",['😊'],1,1
1097,"Let’s stop the russian spelling and name it the right way - like Ukrainians do 😍🇺🇦💙💛
#KyivNotKiev #Zelensky #StandWithUkraine #StopPutin #ukrainianatheart #spellingitright https://t.co/JfP1YjhfmX",['😍'],1,1
1098,#China desperately needs #AnimalProtectionLaws #Catmeat #Dogmeat #IntentionalTorture 💔😡 https://t.co/JRF6sbfHS6,['😡'],0,4
1099,"Al Jazeera live broadcast #SCANDAL: Reporter: These are ambulances carrying the sick, wounded and civilians in ₹#Ukraine. 
Suddenly Soldiers leave the ambulance and there are no civilians😂
#RussiaUkraineWar https://t.co/SSS5Wv37Vg",['😂'],1,1
1100,"😔At least $10 billion will be needed to rebuild the infrastructure of #Mariupol.
The mayor of Mariupol Boychenko:
Every crime, every murder and destruction committed by the aggressor must be recorded and brought before an international court. War criminals must be punished. 
⬇️ https://t.co/UepIkCRDGu",['😔'],0,3
1101,#Ukraine invades #Russia 😍💪 #FckPutin #UkraineRussiaWar #belgoroda #ZelenskyyUA #SlavaUkraini #heroiamslava 🇺🇦🇺🇦🇺🇦🌻 https://t.co/uOKQJfl1kx,['😍'],1,1
1102,"Look! Edmonton Canada Fire Department!! 🤣

https://t.co/cpvPHRu0c5

#UkraineRussiaWar #media #TrumpWasRightAboutEverything #CatchUsAllxBTS #Bitcoin #ETH #SHIB #WarCrimes #WillSmith #WWE #AMC #BTC #FIFAWorldCup #Metaverse #TransDayOfVisibility #FIFAWorldCup #ImranKhan #dogecoin",['🤣'],1,1
1103,"Has anybody got any large supertankers they want to hire out to that tactical genius #Putin ? 

Charge him way over the odds as you’ve got him over a barrel. 

😆😆😆 🇺🇦🇺🇦🇺🇦","['😆', '😆', '😆']",1,1
1104,"Italian Journalists in #Mariupol documenting the activities of the #AzovBattalion battalions treatment of civilians.. this woman was severely beaten, strangled before having a Swastika painted on her. Note bruising has occurred prior to her death. What she must have endured 😞 https://t.co/Avgfp72UX5",['😞'],0,3
1105,"The #Ukrainian soldiers are just kicking anti-tank landmines out of the way on a crucial highway near #Kyiv. Funny and scary😮😳
#Ukraine #Russia
#RussiaUkraineWar
https://t.co/5auhZfl7NA",['😮'],1,2
1106,@KyivPost Russian Troops never stood a chance 😂 #SlavaUkraini https://t.co/KAbLSUfVXU,['😂'],1,1
1107,"@Morningstargaz3 Russia ukraine live videos from the battle field 
#RussiaUkraineWar
#notowar 😔 
#Russia
🏹 ➡️ 
https://t.co/LA5Ew781OW 
 ⬆️",['😔'],0,3
1108,@KyivPost Russian Troops never stood a chance 😂 #SlavaUkraini https://t.co/KAbLSUfVXU,['😂'],1,1
1109,"@auron83591234 Much talk about who  is winning. All l hear is people are dying Ukrainian  or Russian 😢  stop war
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO","['😢', '😢']",0,3
1110,"🤣#Putin humiliated as Russian soldiers accidentally shoot down own plane, says UK spy chief https://t.co/RVLPW61ogi",['🤣'],1,1
1111,"A lot of #Ukrainian #refugee children arrived #Poland. Although they are safe but they cannot stay with their fathers 😢 In the video, the Mayor told the difficulties Poland is facing. They still welcome those #Ukrainian #refugee but they need help absolutely",['😢'],0,3
1112,"#Russia ACCUSES  #Ukraine of attacking oil depot inside Russia!! 🤣😂

That's rich!

https://t.co/rUdeiUJlB1","['🤣', '😂']",1,1
1113,"1week… no kids… just the hubs and I on vacation (this is NOT a plot of a book, but it could be😃) 
And omg we’re not going on a cruise😂 today is the day!!!

#vacationmode #EU","['😃', '😂']",1,1
1114,"@ZOONewsTV Russia ukraine live videos from the battle field 
#RussiaUkraineWar
#notowar 😔 
#Russia
🏹 ➡️ 
https://t.co/LA5Ew781OW 
 ⬆️",['😔'],0,3
1115,"Read more about how the people of #Taiwan stand with #Ukraine: 
https://t.co/bfEzaDLzbm 🇹🇼🇺🇦

(Though slightly annoyed to be crowded out by the Foreign Minister😆) https://t.co/HOprGylYh6 https://t.co/vQYGtss1kH",['😆'],1,1
1116,"📍#Mariupol

😢 Severely injured children and whole families from the fired columns of Mariupol refugees, delivered today by special railway cars to Lviv.

Photo: Ruslan Lytvyn https://t.co/H4leEX7zhk",['😢'],0,3
1117,#UkraineRussiaWar Everyone needs to watch this😢 https://t.co/UaCPw4MpZn,['😢'],0,3
1118,"📍#Mariupol

😢 Severely injured children and whole families from the fired columns of Mariupol refugees, delivered today by special railway cars to Lviv.

Photo: Ruslan Lytvyn https://t.co/H4leEX7zhk",['😢'],0,3
1119,"This is actually very funny 😆

#Russia #Ukraine️ #UkraineUnderAttaсk #Memes https://t.co/Thc3AMGFgG",['😆'],1,1
1120,"📍#Mariupol

😢 Severely injured children and whole families from the fired columns of Mariupol refugees, delivered today by special railway cars to Lviv.

Photo: Ruslan Lytvyn https://t.co/H4leEX7zhk",['😢'],0,3
1121,"Oh Jessie 😍🐾   UAnimals have shared the wonderful story of a little pup called Jessie. Born during war, cared for and loved by #Ukraine soldiers. Animals have a massive part to play in war &amp; little Jessie is so loved. 💙💛 #ukraineanimals Photo: UAnimals https://t.co/Fe8X4SljZX",['😍'],1,1
1122,"#Russia is offering #India $35 discount to *pre war prices* (so $97-35=$62) 

This is almost HALF of what global oil prices (~$110 to $120)

Further it is a Rupee-Ruble offer.

Bunty from US &amp; Bubli from UK are cautiousing us against it. Not sure what they smoked! 🤣 https://t.co/m9DA1LQ6LK",['🤣'],1,1
1123,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
1124,"To have someone with extremely shitty attitude present for a long time can really tear a lot apart, especially when one cant avoid it. It's like all those war films one seen suddenly became more authentic. 😊

#RussiaUkraineWar #Mariupol",['😊'],1,1
